runner_id,runner_name,session_num,date,age,gender,height_cm,weight_kg,bmi,location,altitude_m,latitude,longitude,route_distance_m,avg_pace_s_per_km,total_time_s,improvement_pct
runner-161,Sachini 3,2,2026-01-12,24,F,152.5,68.2,29.3,KDU Clubhouse,45,7.0,79.95,1800,367.1,660.8,0.52
runner-161,Sachini 3,3,2026-01-19,24,F,152.5,68.2,29.3,KDU Clubhouse,45,7.0,79.95,1800,350.3,630.5,1.04
runner-161,Sachini 3,4,2026-01-26,24,F,152.5,68.2,29.3,KDU Clubhouse,45,7.0,79.95,1800,387.3,697.1,1.56
runner-161,Sachini 3,5,2026-02-02,24,F,152.5,68.2,29.3,KDU Clubhouse,45,7.0,79.95,1800,379.7,683.5,2.08
runner-161,Sachini 3,6,2026-02-09,24,F,152.5,68.2,29.3,KDU Clubhouse,45,7.0,79.95,1800,358.4,645.1,2.6
runner-162,Kavisha 3,1,2026-01-05,30,F,162.2,51.8,19.7,Kandy Lake,510,7.29,80.64,1000,382.1,382.1,0.0
runner-162,Kavisha 3,2,2026-01-12,30,F,162.2,51.8,19.7,Kandy Lake,510,7.29,80.64,1000,363.6,363.6,3.68
runner-162,Kavisha 3,3,2026-01-19,30,F,162.2,51.8,19.7,Kandy Lake,510,7.29,80.64,1000,322.9,322.9,7.36
runner-162,Kavisha 3,4,2026-01-26,30,F,162.2,51.8,19.7,Kandy Lake,510,7.29,80.64,1000,323.9,323.9,11.04
runner-162,Kavisha 3,5,2026-02-02,30,F,162.2,51.8,19.7,Kandy Lake,510,7.29,80.64,1000,339.0,339.0,14.72
runner-162,Kavisha 3,6,2026-02-09,30,F,162.2,51.8,19.7,Kandy Lake,510,7.29,80.64,1000,290.7,290.7,18.4
runner-163,Nethmi 3,1,2026-01-05,29,F,150.4,69.4,30.7,Bellanwila Park,15,6.84,79.88,4000,409.4,1637.6,0.0
runner-163,Nethmi 3,2,2026-01-12,29,F,150.4,69.4,30.7,Bellanwila Park,15,6.84,79.88,4000,407.0,1628.0,3.26
runner-163,Nethmi 3,3,2026-01-19,29,F,150.4,69.4,30.7,Bellanwila Park,15,6.84,79.88,4000,382.4,1529.6,6.52
runner-163,Nethmi 3,4,2026-01-26,29,F,150.4,69.4,30.7,Bellanwila Park,15,6.84,79.88,4000,355.3,1421.2,9.78
runner-163,Nethmi 3,5,2026-02-02,29,F,150.4,69.4,30.7,Bellanwila Park,15,6.84,79.88,4000,359.1,1436.4,13.04
runner-163,Nethmi 3,6,2026-02-09,29,F,150.4,69.4,30.7,Bellanwila Park,15,6.84,79.88,4000,338.6,1354.4,16.3
runner-164,Dilhani 3,1,2026-01-05,56,F,177.6,77.8,24.7,Kandy Lake,510,7.29,80.64,5000,440.9,2204.5,0.0
runner-164,Dilhani 3,2,2026-01-12,56,F,177.6,77.8,24.7,Kandy Lake,510,7.29,80.64,5000,432.7,2163.5,3.96
runner-164,Dilhani 3,3,2026-01-19,56,F,177.6,77.8,24.7,Kandy Lake,510,7.29,80.64,5000,440.1,2200.5,7.92
runner-164,Dilhani 3,4,2026-01-26,56,F,177.6,77.8,24.7,Kandy Lake,510,7.29,80.64,5000,391.6,1958.0,11.88
runner-164,Dilhani 3,5,2026-02-02,56,F,177.6,77.8,24.7,Kandy Lake,510,7.29,80.64,5000,374.8,1874.0,15.84
runner-164,Dilhani 3,6,2026-02-09,56,F,177.6,77.8,24.7,Kandy Lake,510,7.29,80.64,5000,366.0,1830.0,19.8
runner-165,Chamari 3,1,2026-01-05,25,F,156.5,74.2,30.3,Kandy Lake,510,7.29,80.64,1800,395.5,711.9,0.0
runner-165,Chamari 3,2,2026-01-12,25,F,156.5,74.2,30.3,Kandy Lake,510,7.29,80.64,1800,407.0,732.6,0.55
runner-165,Chamari 3,3,2026-01-19,25,F,156.5,74.2,30.3,Kandy Lake,510,7.29,80.64,1800,392.7,706.9,1.1
runner-165,Chamari 3,4,2026-01-26,25,F,156.5,74.2,30.3,Kandy Lake,510,7.29,80.64,1800,387.1,696.8,1.65
runner-165,Chamari 3,5,2026-02-02,25,F,156.5,74.2,30.3,Kandy Lake,510,7.29,80.64,1800,378.7,681.7,2.2
runner-165,Chamari 3,6,2026-02-09,25,F,156.5,74.2,30.3,Kandy Lake,510,7.29,80.64,1800,378.7,681.7,2.75
runner-166,Oshadi 3,1,2026-01-05,43,F,165.9,49.3,17.9,KDU Clubhouse,45,7.0,79.95,4000,386.5,1546.0,0.0
runner-166,Oshadi 3,2,2026-01-12,43,F,165.9,49.3,17.9,KDU Clubhouse,45,7.0,79.95,4000,379.1,1516.4,2.84
runner-166,Oshadi 3,3,2026-01-19,43,F,165.9,49.3,17.9,KDU Clubhouse,45,7.0,79.95,4000,358.1,1432.4,5.68
runner-166,Oshadi 3,4,2026-01-26,43,F,165.9,49.3,17.9,KDU Clubhouse,45,7.0,79.95,4000,359.3,1437.2,8.52
runner-166,Oshadi 3,5,2026-02-02,43,F,165.9,49.3,17.9,KDU Clubhouse,45,7.0,79.95,4000,339.7,1358.8,11.36
runner-166,Oshadi 3,6,2026-02-09,43,F,165.9,49.3,17.9,KDU Clubhouse,45,7.0,79.95,4000,338.2,1352.8,14.2
runner-167,Harshani 3,1,2026-01-05,35,F,167.7,57.6,20.5,Sigiriya Base,370,7.96,80.76,1000,370.0,370.0,0.0
runner-167,Harshani 3,2,2026-01-12,35,F,167.7,57.6,20.5,Sigiriya Base,370,7.96,80.76,1000,377.0,377.0,1.42
runner-167,Harshani 3,3,2026-01-19,35,F,167.7,57.6,20.5,Sigiriya Base,370,7.96,80.76,1000,358.3,358.3,2.84
runner-167,Harshani 3,4,2026-01-26,35,F,167.7,57.6,20.5,Sigiriya Base,370,7.96,80.76,1000,347.9,347.9,4.26
runner-167,Harshani 3,5,2026-02-02,35,F,167.7,57.6,20.5,Sigiriya Base,370,7.96,80.76,1000,364.0,364.0,5.68
runner-167,Harshani 3,6,2026-02-09,35,F,167.7,57.6,20.5,Sigiriya Base,370,7.96,80.76,1000,364.3,364.3,7.1
runner-168,Inoka 3,1,2026-01-05,37,F,158.3,46.7,18.6,Kandy Lake,510,7.29,80.64,3000,389.2,1167.6,0.0
runner-168,Inoka 3,2,2026-01-12,37,F,158.3,46.7,18.6,Kandy Lake,510,7.29,80.64,3000,384.0,1152.0,2.65
runner-168,Inoka 3,3,2026-01-19,37,F,158.3,46.7,18.6,Kandy Lake,510,7.29,80.64,3000,378.8,1136.4,5.3
runner-168,Inoka 3,4,2026-01-26,37,F,158.3,46.7,18.6,Kandy Lake,510,7.29,80.64,3000,373.4,1120.2,7.95
runner-168,Inoka 3,5,2026-02-02,37,F,158.3,46.7,18.6,Kandy Lake,510,7.29,80.64,3000,337.0,1011.0,10.6
runner-168,Inoka 3,6,2026-02-09,37,F,158.3,46.7,18.6,Kandy Lake,510,7.29,80.64,3000,328.9,986.7,13.25
runner-169,Gayathri 3,1,2026-01-05,53,F,172.1,51.2,17.3,Diyatha Uyana,12,6.88,79.9,2000,371.7,743.4,0.0
runner-169,Gayathri 3,2,2026-01-12,53,F,172.1,51.2,17.3,Diyatha Uyana,12,6.88,79.9,2000,365.9,731.8,2.88
runner-169,Gayathri 3,3,2026-01-19,53,F,172.1,51.2,17.3,Diyatha Uyana,12,6.88,79.9,2000,352.1,704.2,5.76
runner-169,Gayathri 3,4,2026-01-26,53,F,172.1,51.2,17.3,Diyatha Uyana,12,6.88,79.9,2000,353.1,706.2,8.64
runner-169,Gayathri 3,5,2026-02-02,53,F,172.1,51.2,17.3,Diyatha Uyana,12,6.88,79.9,2000,326.9,653.8,11.52
runner-169,Gayathri 3,6,2026-02-09,53,F,172.1,51.2,17.3,Diyatha Uyana,12,6.88,79.9,2000,353.5,707.0,14.4
runner-170,Nilmini 3,1,2026-01-05,25,F,170.2,64.8,22.4,Galle Face Green,3,6.92,79.85,2000,361.1,722.2,0.0
runner-170,Nilmini 3,2,2026-01-12,25,F,170.2,64.8,22.4,Galle Face Green,3,6.92,79.85,2000,354.5,709.0,2.5
runner-170,Nilmini 3,3,2026-01-19,25,F,170.2,64.8,22.4,Galle Face Green,3,6.92,79.85,2000,331.1,662.2,5.0
runner-170,Nilmini 3,4,2026-01-26,25,F,170.2,64.8,22.4,Galle Face Green,3,6.92,79.85,2000,327.4,654.8,7.5
runner-170,Nilmini 3,5,2026-02-02,25,F,170.2,64.8,22.4,Galle Face Green,3,6.92,79.85,2000,323.7,647.4,10.0
runner-170,Nilmini 3,6,2026-02-09,25,F,170.2,64.8,22.4,Galle Face Green,3,6.92,79.85,2000,325.7,651.4,12.5
runner-171,Sanduni 3,1,2026-01-05,23,F,168.1,53.6,19.0,Bellanwila Park,15,6.84,79.88,5000,341.3,1706.5,0.0
runner-171,Sanduni 3,2,2026-01-12,23,F,168.1,53.6,19.0,Bellanwila Park,15,6.84,79.88,5000,359.0,1795.0,0.96
runner-171,Sanduni 3,3,2026-01-19,23,F,168.1,53.6,19.0,Bellanwila Park,15,6.84,79.88,5000,331.1,1655.5,1.92
runner-171,Sanduni 3,4,2026-01-26,23,F,168.1,53.6,19.0,Bellanwila Park,15,6.84,79.88,5000,337.9,1689.5,2.88
runner-171,Sanduni 3,5,2026-02-02,23,F,168.1,53.6,19.0,Bellanwila Park,15,6.84,79.88,5000,340.1,1700.5,3.84
runner-171,Sanduni 3,6,2026-02-09,23,F,168.1,53.6,19.0,Bellanwila Park,15,6.84,79.88,5000,339.9,1699.5,4.8
runner-172,Imalka 3,1,2026-01-05,34,F,166.7,45,16.2,Sigiriya Base,370,7.96,80.76,1500,358.7,538.0,0.0
runner-172,Imalka 3,2,2026-01-12,34,F,166.7,45,16.2,Sigiriya Base,370,7.96,80.76,1500,362.4,543.6,0.66
runner-172,Imalka 3,3,2026-01-19,34,F,166.7,45,16.2,Sigiriya Base,370,7.96,80.76,1500,384.4,576.6,1.32
runner-172,Imalka 3,4,2026-01-26,34,F,166.7,45,16.2,Sigiriya Base,370,7.96,80.76,1500,353.0,529.5,1.98
runner-172,Imalka 3,5,2026-02-02,34,F,166.7,45,16.2,Sigiriya Base,370,7.96,80.76,1500,377.0,565.5,2.64
runner-172,Imalka 3,6,2026-02-09,34,F,166.7,45,16.2,Sigiriya Base,370,7.96,80.76,1500,361.0,541.5,3.3
runner-173,Hasini 3,1,2026-01-05,20,F,161.0,66.1,25.5,Viharamahadevi Park,8,6.91,79.86,4000,376.7,1506.8,0.0
runner-173,Hasini 3,2,2026-01-12,20,F,161.0,66.1,25.5,Viharamahadevi Park,8,6.91,79.86,4000,351.7,1406.8,1.81
runner-173,Hasini 3,3,2026-01-19,20,F,161.0,66.1,25.5,Viharamahadevi Park,8,6.91,79.86,4000,363.4,1453.6,3.62
runner-173,Hasini 3,4,2026-01-26,20,F,161.0,66.1,25.5,Viharamahadevi Park,8,6.91,79.86,4000,340.8,1363.2,5.43
runner-173,Hasini 3,5,2026-02-02,20,F,161.0,66.1,25.5,Viharamahadevi Park,8,6.91,79.86,4000,367.1,1468.4,7.24
runner-173,Hasini 3,6,2026-02-09,20,F,161.0,66.1,25.5,Viharamahadevi Park,8,6.91,79.86,4000,348.3,1393.2,9.05
runner-174,Udeshika 3,1,2026-01-05,52,F,171.3,74.7,25.5,KDU Clubhouse,45,7.0,79.95,1800,411.3,740.3,0.0
runner-174,Udeshika 3,2,2026-01-12,52,F,171.3,74.7,25.5,KDU Clubhouse,45,7.0,79.95,1800,403.5,726.3,3.97
runner-174,Udeshika 3,3,2026-01-19,52,F,171.3,74.7,25.5,KDU Clubhouse,45,7.0,79.95,1800,405.7,730.3,7.94
runner-174,Udeshika 3,4,2026-01-26,52,F,171.3,74.7,25.5,KDU Clubhouse,45,7.0,79.95,1800,363.6,654.5,11.91
runner-174,Udeshika 3,5,2026-02-02,52,F,171.3,74.7,25.5,KDU Clubhouse,45,7.0,79.95,1800,351.4,632.5,15.88
runner-174,Udeshika 3,6,2026-02-09,52,F,171.3,74.7,25.5,KDU Clubhouse,45,7.0,79.95,1800,300.3,540.5,19.85
runner-175,Shashikala 3,1,2026-01-05,47,F,157.9,48.9,19.6,Galle Face Green,3,6.92,79.85,4000,395.8,1583.2,0.0
runner-175,Shashikala 3,2,2026-01-12,47,F,157.9,48.9,19.6,Galle Face Green,3,6.92,79.85,4000,393.4,1573.6,3.38
runner-175,Shashikala 3,3,2026-01-19,47,F,157.9,48.9,19.6,Galle Face Green,3,6.92,79.85,4000,364.4,1457.6,6.76
runner-175,Shashikala 3,4,2026-01-26,47,F,157.9,48.9,19.6,Galle Face Green,3,6.92,79.85,4000,383.4,1533.6,10.14
runner-175,Shashikala 3,5,2026-02-02,47,F,157.9,48.9,19.6,Galle Face Green,3,6.92,79.85,4000,341.3,1365.2,13.52
runner-175,Shashikala 3,6,2026-02-09,47,F,157.9,48.9,19.6,Galle Face Green,3,6.92,79.85,4000,323.0,1292.0,16.9
runner-176,Anoma 3,1,2026-01-05,60,F,151.6,68.3,29.7,Bellanwila Park,15,6.84,79.88,2000,448.0,896.0,0.0
runner-176,Anoma 3,2,2026-01-12,60,F,151.6,68.3,29.7,Bellanwila Park,15,6.84,79.88,2000,441.9,883.8,1.22
runner-176,Anoma 3,3,2026-01-19,60,F,151.6,68.3,29.7,Bellanwila Park,15,6.84,79.88,2000,419.4,838.8,2.44
runner-176,Anoma 3,4,2026-01-26,60,F,151.6,68.3,29.7,Bellanwila Park,15,6.84,79.88,2000,418.4,836.8,3.66
runner-176,Anoma 3,5,2026-02-02,60,F,151.6,68.3,29.7,Bellanwila Park,15,6.84,79.88,2000,442.6,885.2,4.88
runner-176,Anoma 3,6,2026-02-09,60,F,151.6,68.3,29.7,Bellanwila Park,15,6.84,79.88,2000,424.3,848.6,6.1
runner-177,Kumari 3,1,2026-01-05,43,F,153.9,64.7,27.3,Bellanwila Park,15,6.84,79.88,1800,399.3,718.7,0.0
runner-177,Kumari 3,2,2026-01-12,43,F,153.9,64.7,27.3,Bellanwila Park,15,6.84,79.88,1800,416.9,750.4,2.26
runner-177,Kumari 3,3,2026-01-19,43,F,153.9,64.7,27.3,Bellanwila Park,15,6.84,79.88,1800,385.2,693.4,4.52
runner-177,Kumari 3,4,2026-01-26,43,F,153.9,64.7,27.3,Bellanwila Park,15,6.84,79.88,1800,366.8,660.2,6.78
runner-177,Kumari 3,5,2026-02-02,43,F,153.9,64.7,27.3,Bellanwila Park,15,6.84,79.88,1800,353.4,636.1,9.04
runner-177,Kumari 3,6,2026-02-09,43,F,153.9,64.7,27.3,Bellanwila Park,15,6.84,79.88,1800,348.6,627.5,11.3
runner-178,Deepika 3,1,2026-01-05,38,F,163.2,80.4,30.2,Galle Face Green,3,6.92,79.85,2000,403.7,807.4,0.0
runner-178,Deepika 3,2,2026-01-12,38,F,163.2,80.4,30.2,Galle Face Green,3,6.92,79.85,2000,413.3,826.6,1.95
runner-178,Deepika 3,3,2026-01-19,38,F,163.2,80.4,30.2,Galle Face Green,3,6.92,79.85,2000,373.9,747.8,3.9
runner-178,Deepika 3,4,2026-01-26,38,F,163.2,80.4,30.2,Galle Face Green,3,6.92,79.85,2000,371.7,743.4,5.85
runner-178,Deepika 3,5,2026-02-02,38,F,163.2,80.4,30.2,Galle Face Green,3,6.92,79.85,2000,382.6,765.2,7.8
runner-178,Deepika 3,6,2026-02-09,38,F,163.2,80.4,30.2,Galle Face Green,3,6.92,79.85,2000,382.6,765.2,9.75
runner-179,Rashmi 3,1,2026-01-05,53,F,148,60.7,27.7,Horton Plains,2160,6.8,80.8,7000,526.2,3683.4,0.0
runner-179,Rashmi 3,2,2026-01-12,53,F,148,60.7,27.7,Horton Plains,2160,6.8,80.8,7000,526.9,3688.3,1.62
runner-179,Rashmi 3,3,2026-01-19,53,F,148,60.7,27.7,Horton Plains,2160,6.8,80.8,7000,500.5,3503.5,3.24
runner-179,Rashmi 3,4,2026-01-26,53,F,148,60.7,27.7,Horton Plains,2160,6.8,80.8,7000,520.3,3642.1,4.86
runner-179,Rashmi 3,5,2026-02-02,53,F,148,60.7,27.7,Horton Plains,2160,6.8,80.8,7000,474.6,3322.2,6.48
runner-179,Rashmi 3,6,2026-02-09,53,F,148,60.7,27.7,Horton Plains,2160,6.8,80.8,7000,492.8,3449.6,8.1
runner-180,Pavithra 3,1,2026-01-05,37,F,164.4,55.6,20.6,Ella Mountain Trail,1041,6.87,81.05,1000,420.1,420.1,0.0
runner-180,Pavithra 3,2,2026-01-12,37,F,164.4,55.6,20.6,Ella Mountain Trail,1041,6.87,81.05,1000,392.0,392.0,2.47
runner-180,Pavithra 3,3,2026-01-19,37,F,164.4,55.6,20.6,Ella Mountain Trail,1041,6.87,81.05,1000,391.1,391.1,4.94
runner-180,Pavithra 3,4,2026-01-26,37,F,164.4,55.6,20.6,Ella Mountain Trail,1041,6.87,81.05,1000,381.8,381.8,7.41
runner-180,Pavithra 3,5,2026-02-02,37,F,164.4,55.6,20.6,Ella Mountain Trail,1041,6.87,81.05,1000,370.1,370.1,9.88
runner-180,Pavithra 3,6,2026-02-09,37,F,164.4,55.6,20.6,Ella Mountain Trail,1041,6.87,81.05,1000,371.6,371.6,12.35
runner-181,Thilini 3,1,2026-01-05,46,F,163.8,56.4,21.0,Diyatha Uyana,12,6.88,79.9,1000,376.5,376.5,0.0
runner-181,Thilini 3,2,2026-01-12,46,F,163.8,56.4,21.0,Diyatha Uyana,12,6.88,79.9,1000,364.1,364.1,1.44
runner-181,Thilini 3,3,2026-01-19,46,F,163.8,56.4,21.0,Diyatha Uyana,12,6.88,79.9,1000,378.4,378.4,2.88
runner-181,Thilini 3,4,2026-01-26,46,F,163.8,56.4,21.0,Diyatha Uyana,12,6.88,79.9,1000,361.9,361.9,4.32
runner-181,Thilini 3,5,2026-02-02,46,F,163.8,56.4,21.0,Diyatha Uyana,12,6.88,79.9,1000,363.3,363.3,5.76
runner-181,Thilini 3,6,2026-02-09,46,F,163.8,56.4,21.0,Diyatha Uyana,12,6.88,79.9,1000,337.2,337.2,7.2
runner-182,Sewwandi 3,1,2026-01-05,53,F,163.0,66.7,25.1,Nuwara Eliya Track,1868,6.97,80.77,2500,517.5,1293.8,0.0
runner-182,Sewwandi 3,2,2026-01-12,53,F,163.0,66.7,25.1,Nuwara Eliya Track,1868,6.97,80.77,2500,473.3,1183.2,3.85
runner-182,Sewwandi 3,3,2026-01-19,53,F,163.0,66.7,25.1,Nuwara Eliya Track,1868,6.97,80.77,2500,457.5,1143.8,7.7
runner-182,Sewwandi 3,4,2026-01-26,53,F,163.0,66.7,25.1,Nuwara Eliya Track,1868,6.97,80.77,2500,431.4,1078.5,11.55
runner-182,Sewwandi 3,5,2026-02-02,53,F,163.0,66.7,25.1,Nuwara Eliya Track,1868,6.97,80.77,2500,427.7,1069.2,15.4
runner-182,Sewwandi 3,6,2026-02-09,53,F,163.0,66.7,25.1,Nuwara Eliya Track,1868,6.97,80.77,2500,395.1,987.8,19.25
runner-183,Nadeesha 3,1,2026-01-05,33,F,158.3,45.3,18.1,Horton Plains,2160,6.8,80.8,2000,438.4,876.8,0.0
runner-183,Nadeesha 3,2,2026-01-12,33,F,158.3,45.3,18.1,Horton Plains,2160,6.8,80.8,2000,414.3,828.6,2.43
runner-183,Nadeesha 3,3,2026-01-19,33,F,158.3,45.3,18.1,Horton Plains,2160,6.8,80.8,2000,404.2,808.4,4.86
runner-183,Nadeesha 3,4,2026-01-26,33,F,158.3,45.3,18.1,Horton Plains,2160,6.8,80.8,2000,402.3,804.6,7.29
runner-183,Nadeesha 3,5,2026-02-02,33,F,158.3,45.3,18.1,Horton Plains,2160,6.8,80.8,2000,393.0,786.0,9.72
runner-183,Nadeesha 3,6,2026-02-09,33,F,158.3,45.3,18.1,Horton Plains,2160,6.8,80.8,2000,397.8,795.6,12.15
runner-184,Chathurika 3,1,2026-01-05,49,F,149.7,63.8,28.5,Ella Mountain Trail,1041,6.87,81.05,3000,456.4,1369.2,0.0
runner-184,Chathurika 3,2,2026-01-12,49,F,149.7,63.8,28.5,Ella Mountain Trail,1041,6.87,81.05,3000,456.8,1370.4,3.7
runner-184,Chathurika 3,3,2026-01-19,49,F,149.7,63.8,28.5,Ella Mountain Trail,1041,6.87,81.05,3000,422.7,1268.1,7.4
runner-184,Chathurika 3,4,2026-01-26,49,F,149.7,63.8,28.5,Ella Mountain Trail,1041,6.87,81.05,3000,410.1,1230.3,11.1
runner-184,Chathurika 3,5,2026-02-02,49,F,149.7,63.8,28.5,Ella Mountain Trail,1041,6.87,81.05,3000,401.8,1205.4,14.8
runner-184,Chathurika 3,6,2026-02-09,49,F,149.7,63.8,28.5,Ella Mountain Trail,1041,6.87,81.05,3000,386.3,1158.9,18.5
runner-185,Ama 3,1,2026-01-05,55,F,155.6,55.0,22.7,Viharamahadevi Park,8,6.91,79.86,2000,395.0,790.0,0.0
runner-185,Ama 3,2,2026-01-12,55,F,155.6,55.0,22.7,Viharamahadevi Park,8,6.91,79.86,2000,420.3,840.6,1.65
runner-185,Ama 3,3,2026-01-19,55,F,155.6,55.0,22.7,Viharamahadevi Park,8,6.91,79.86,2000,380.4,760.8,3.3
runner-185,Ama 3,4,2026-01-26,55,F,155.6,55.0,22.7,Viharamahadevi Park,8,6.91,79.86,2000,391.2,782.4,4.95
runner-185,Ama 3,5,2026-02-02,55,F,155.6,55.0,22.7,Viharamahadevi Park,8,6.91,79.86,2000,380.7,761.4,6.6
runner-185,Ama 3,6,2026-02-09,55,F,155.6,55.0,22.7,Viharamahadevi Park,8,6.91,79.86,2000,369.1,738.2,8.25
runner-186,Iresha 3,1,2026-01-05,49,F,171.8,57.0,19.3,Ella Mountain Trail,1041,6.87,81.05,5000,444.8,2224.0,0.0
runner-186,Iresha 3,2,2026-01-12,49,F,171.8,57.0,19.3,Ella Mountain Trail,1041,6.87,81.05,5000,430.9,2154.5,1.09
runner-186,Iresha 3,3,2026-01-19,49,F,171.8,57.0,19.3,Ella Mountain Trail,1041,6.87,81.05,5000,430.5,2152.5,2.18
runner-186,Iresha 3,4,2026-01-26,49,F,171.8,57.0,19.3,Ella Mountain Trail,1041,6.87,81.05,5000,414.6,2073.0,3.27
runner-186,Iresha 3,5,2026-02-02,49,F,171.8,57.0,19.3,Ella Mountain Trail,1041,6.87,81.05,5000,436.5,2182.5,4.36
runner-186,Iresha 3,6,2026-02-09,49,F,171.8,57.0,19.3,Ella Mountain Trail,1041,6.87,81.05,5000,411.1,2055.5,5.45
runner-187,Dulani 3,1,2026-01-05,59,F,170.2,56.8,19.6,KDU Clubhouse,45,7.0,79.95,1000,384.8,384.8,0.0
runner-187,Dulani 3,2,2026-01-12,59,F,170.2,56.8,19.6,KDU Clubhouse,45,7.0,79.95,1000,403.7,403.7,3.18
runner-187,Dulani 3,3,2026-01-19,59,F,170.2,56.8,19.6,KDU Clubhouse,45,7.0,79.95,1000,380.9,380.9,6.36
runner-187,Dulani 3,4,2026-01-26,59,F,170.2,56.8,19.6,KDU Clubhouse,45,7.0,79.95,1000,384.6,384.6,9.54
runner-187,Dulani 3,5,2026-02-02,59,F,170.2,56.8,19.6,KDU Clubhouse,45,7.0,79.95,1000,367.2,367.2,12.72
runner-187,Dulani 3,6,2026-02-09,59,F,170.2,56.8,19.6,KDU Clubhouse,45,7.0,79.95,1000,341.0,341.0,15.9
runner-188,Hansika 3,1,2026-01-05,41,F,171.3,65.3,22.3,Sigiriya Base,370,7.96,80.76,5000,427.7,2138.5,0.0
runner-188,Hansika 3,2,2026-01-12,41,F,171.3,65.3,22.3,Sigiriya Base,370,7.96,80.76,5000,402.8,2014.0,2.81
runner-188,Hansika 3,3,2026-01-19,41,F,171.3,65.3,22.3,Sigiriya Base,370,7.96,80.76,5000,387.9,1939.5,5.62
runner-188,Hansika 3,4,2026-01-26,41,F,171.3,65.3,22.3,Sigiriya Base,370,7.96,80.76,5000,379.3,1896.5,8.43
runner-188,Hansika 3,5,2026-02-02,41,F,171.3,65.3,22.3,Sigiriya Base,370,7.96,80.76,5000,364.0,1820.0,11.24
runner-188,Hansika 3,6,2026-02-09,41,F,171.3,65.3,22.3,Sigiriya Base,370,7.96,80.76,5000,340.3,1701.5,14.05
runner-189,Lakshani 3,1,2026-01-05,36,F,174.7,62.0,20.3,Horton Plains,2160,6.8,80.8,1800,454.3,817.7,0.0
runner-189,Lakshani 3,2,2026-01-12,36,F,174.7,62.0,20.3,Horton Plains,2160,6.8,80.8,1800,448.7,807.7,0.87
runner-189,Lakshani 3,3,2026-01-19,36,F,174.7,62.0,20.3,Horton Plains,2160,6.8,80.8,1800,446.2,803.2,1.74
runner-189,Lakshani 3,4,2026-01-26,36,F,174.7,62.0,20.3,Horton Plains,2160,6.8,80.8,1800,450.7,811.3,2.61
runner-189,Lakshani 3,5,2026-02-02,36,F,174.7,62.0,20.3,Horton Plains,2160,6.8,80.8,1800,436.9,786.4,3.48
runner-189,Lakshani 3,6,2026-02-09,36,F,174.7,62.0,20.3,Horton Plains,2160,6.8,80.8,1800,420.5,756.9,4.35
runner-190,Methma 3,1,2026-01-05,43,F,177.6,72.1,22.9,Ella Mountain Trail,1041,6.87,81.05,10000,466.0,4660.0,0.0
runner-190,Methma 3,2,2026-01-12,43,F,177.6,72.1,22.9,Ella Mountain Trail,1041,6.87,81.05,10000,453.3,4533.0,1.35
runner-190,Methma 3,3,2026-01-19,43,F,177.6,72.1,22.9,Ella Mountain Trail,1041,6.87,81.05,10000,458.9,4589.0,2.7
runner-190,Methma 3,4,2026-01-26,43,F,177.6,72.1,22.9,Ella Mountain Trail,1041,6.87,81.05,10000,445.9,4459.0,4.05
runner-190,Methma 3,5,2026-02-02,43,F,177.6,72.1,22.9,Ella Mountain Trail,1041,6.87,81.05,10000,461.3,4613.0,5.4
runner-190,Methma 3,6,2026-02-09,43,F,177.6,72.1,22.9,Ella Mountain Trail,1041,6.87,81.05,10000,436.7,4367.0,6.75
runner-191,Sachini 4,1,2026-01-05,20,F,167.7,65.4,23.3,Galle Face Green,3,6.92,79.85,5000,371.0,1855.0,0.0
runner-191,Sachini 4,2,2026-01-12,20,F,167.7,65.4,23.3,Galle Face Green,3,6.92,79.85,5000,361.6,1808.0,0.7
runner-191,Sachini 4,3,2026-01-19,20,F,167.7,65.4,23.3,Galle Face Green,3,6.92,79.85,5000,345.8,1729.0,1.4
runner-191,Sachini 4,4,2026-01-26,20,F,167.7,65.4,23.3,Galle Face Green,3,6.92,79.85,5000,356.0,1780.0,2.1
runner-191,Sachini 4,5,2026-02-02,20,F,167.7,65.4,23.3,Galle Face Green,3,6.92,79.85,5000,356.8,1784.0,2.8
runner-191,Sachini 4,6,2026-02-09,20,F,167.7,65.4,23.3,Galle Face Green,3,6.92,79.85,5000,335.8,1679.0,3.5
runner-192,Kavisha 4,1,2026-01-05,24,F,174.4,46.2,15.2,Diyatha Uyana,12,6.88,79.9,2000,322.6,645.2,0.0
runner-192,Kavisha 4,2,2026-01-12,24,F,174.4,46.2,15.2,Diyatha Uyana,12,6.88,79.9,2000,301.6,603.2,3.65
runner-192,Kavisha 4,3,2026-01-19,24,F,174.4,46.2,15.2,Diyatha Uyana,12,6.88,79.9,2000,300.5,601.0,7.3
runner-192,Kavisha 4,4,2026-01-26,24,F,174.4,46.2,15.2,Diyatha Uyana,12,6.88,79.9,2000,319.1,638.2,10.95
runner-192,Kavisha 4,5,2026-02-02,24,F,174.4,46.2,15.2,Diyatha Uyana,12,6.88,79.9,2000,276.3,552.6,14.6
runner-192,Kavisha 4,6,2026-02-09,24,F,174.4,46.2,15.2,Diyatha Uyana,12,6.88,79.9,2000,259.3,518.6,18.25
runner-193,Nethmi 4,1,2026-01-05,52,F,160.3,59.0,23.0,Nuwara Eliya Track,1868,6.97,80.77,1000,455.6,455.6,0.0
